YEAR,STATE,DAY_WEEK,INJ_SEV,State,Day,Region,Time Window
2023,39,2,4,Ohio,Monday,US Mainland,Weekday (Mon–Thu)
2023,39,4,4,Ohio,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,39,4,4,Ohio,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,39,3,4,Ohio,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,39,4,4,Ohio,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,39,5,4,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,39,7,4,Ohio,Saturday,US Mainland,Weekend (Fri–Sun)
2023,39,2,4,Ohio,Monday,US Mainland,Weekday (Mon–Thu)
2023,39,7,4,Ohio,Saturday,US Mainland,Weekend (Fri–Sun)
2023,39,5,4,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,3,4,Ohio,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,39,4,4,Ohio,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,39,7,4,Ohio,Saturday,US Mainland,Weekend (Fri–Sun)
2023,39,7,1,Ohio,Saturday,US Mainland,Weekend (Fri–Sun)
2023,39,3,4,Ohio,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,39,3,3,Ohio,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,39,4,4,Ohio,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,39,5,4,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,39,5,4,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,5,4,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,7,4,Ohio,Saturday,US Mainland,Weekend (Fri–Sun)
2023,39,7,4,Ohio,Saturday,US Mainland,Weekend (Fri–Sun)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,39,5,4,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,39,5,3,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,5,4,Ohio,Thursday,US Mainland,Weekday (Mon–Thu)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,39,6,4,Ohio,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,6,0,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,3,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,3,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,3,4,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,3,3,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,3,4,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,7,0,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,4,3,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,3,4,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,5,2,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,3,4,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,1,3,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,3,4,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,3,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,0,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,6,3,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,1,3,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,1,4,Oklahoma,Sunday,US Mainland,Weekend (Fri–Sun)
2023,40,2,4,Oklahoma,Monday,US Mainland,Weekday (Mon–Thu)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,3,4,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,5,4,Oklahoma,Thursday,US Mainland,Weekday (Mon–Thu)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,3,4,Oklahoma,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,4,4,Oklahoma,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,40,6,4,Oklahoma,Friday,US Mainland,Weekend (Fri–Sun)
2023,40,7,4,Oklahoma,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,4,4,Oregon,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,5,3,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,1,3,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,4,4,Oregon,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,4,4,Oregon,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,2,4,Oregon,Monday,US Mainland,Weekday (Mon–Thu)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,7,2,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,4,4,Oregon,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,1,3,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,1,2,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,3,4,Oregon,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,41,2,4,Oregon,Monday,US Mainland,Weekday (Mon–Thu)
2023,41,2,4,Oregon,Monday,US Mainland,Weekday (Mon–Thu)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,7,5,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,2,4,Oregon,Monday,US Mainland,Weekday (Mon–Thu)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,41,4,4,Oregon,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,41,5,4,Oregon,Thursday,US Mainland,Weekday (Mon–Thu)
2023,41,7,4,Oregon,Saturday,US Mainland,Weekend (Fri–Sun)
2023,41,2,4,Oregon,Monday,US Mainland,Weekday (Mon–Thu)
2023,41,1,4,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,1,3,Oregon,Sunday,US Mainland,Weekend (Fri–Sun)
2023,41,6,4,Oregon,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,2,4,Pennsylvania,Monday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,2,4,Pennsylvania,Monday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,5,2,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,2,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,2,4,Pennsylvania,Monday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,0,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,3,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,3,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,3,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,5,3,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,2,4,Pennsylvania,Monday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,3,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,4,4,Pennsylvania,Wednesday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,3,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,3,4,Pennsylvania,Tuesday,US Mainland,Weekday (Mon–Thu)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,6,4,Pennsylvania,Friday,US Mainland,Weekend (Fri–Sun)
2023,42,2,4,Pennsylvania,Monday,US Mainland,Weekday (Mon–Thu)
2023,42,2,4,Pennsylvania,Monday,US Mainland,Weekday (Mon–Thu)
2023,42,2,3,Pennsylvania,Monday,US Mainland,Weekday (Mon–Thu)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,7,4,Pennsylvania,Saturday,US Mainland,Weekend (Fri–Sun)
2023,42,1,4,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,1,2,Pennsylvania,Sunday,US Mainland,Weekend (Fri–Sun)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,5,4,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
2023,42,5,3,Pennsylvania,Thursday,US Mainland,Weekday (Mon–Thu)
